id_unico,type,pais
Movie_45371,Película,United Kingdom
Movie_45371,Película,United States
Movie_273279,Película,Belgium
Movie_273279,Película,France
Movie_31035,Película,Norway
Movie_54527,Película,Denmark
Movie_54527,Película,Finland
Movie_54527,Película,Italy
Movie_54527,Película,Sweden
Movie_42171,Película,United Kingdom
Movie_41520,Película,Brazil
Movie_55151,Película,Romania
Movie_44737,Película,France
Movie_56815,Película,Chile
Movie_56815,Película,Germany
Movie_56815,Película,Mexico
Movie_34777,Película,Hong Kong
Movie_54524,Película,Austria
Movie_54524,Película,Germany
Movie_40601,Película,Bulgaria
Movie_47992,Película,Hong Kong
Movie_52414,Película,South Korea
Movie_45022,Película,United States
Movie_39446,Película,United States
Movie_39446,Película,Canada
Movie_51499,Película,United States
Movie_58959,Película,Hong Kong
Movie_58959,Película,South Korea
Movie_58959,Película,Thailand
Movie_58959,Película,United States
Movie_49850,Película,Germany
Movie_49850,Película,Italy
Movie_49850,Película,France
Movie_62255,Película,New Zealand
Movie_62255,Película,United Kingdom
Movie_43200,Película,Italy
Movie_40663,Película,United States
Movie_55246,Película,United States
Movie_44950,Película,United States
Movie_68212,Película,United States
Movie_58204,Película,Italy
Movie_48748,Película,Denmark
Movie_40194,Película,France
Movie_54770,Película,Japan
Movie_60604,Película,Japan
Movie_35074,Película,United States
Movie_49901,Película,Germany
Movie_49901,Película,Austria
Movie_50652,Película,United States
Movie_43942,Película,United States
Movie_49261,Película,United States
Movie_101520,Película,Canada
Movie_67509,Película,France
Movie_42507,Película,South Korea
Movie_49207,Película,Denmark
Movie_45523,Película,United States
Movie_57018,Película,France
Movie_45595,Película,France
Movie_45595,Película,India
Movie_45595,Película,Israel
Movie_45595,Película,Italy
Movie_45595,Película,United States
Movie_73111,Película,France
Movie_26187,Película,United States
Movie_50056,Película,United States
Movie_64882,Película,South Korea
Movie_258514,Película,United Kingdom
Movie_44155,Película,France
Movie_44224,Película,United States
Movie_41360,Película,United States
Movie_116983,Película,United States
Movie_45274,Película,United States
Movie_42675,Película,Italy
Movie_734286,Película,Japan
Movie_70110,Película,United States
Movie_44897,Película,Italy
Movie_60163,Película,Japan
Movie_43609,Película,France
Movie_43609,Película,United States
Movie_46788,Película,France
Movie_46788,Película,United Kingdom
Movie_70993,Película,France
Movie_48573,Película,Brazil
Movie_48573,Película,Spain
Movie_55692,Película,United States
Movie_51273,Película,Russia
Movie_510433,Película,Japan
Movie_51462,Película,United States
Movie_109463,Película,Germany
Movie_55884,Película,Japan
Movie_37234,Película,United Kingdom
Movie_58764,Película,Finland
Movie_58764,Película,Ireland
Movie_58764,Película,Sweden
Movie_89495,Película,Venezuela
Movie_56242,Película,United States
Movie_56242,Película,Italy
Movie_88057,Película,Canada
Movie_88057,Película,United States
Movie_50158,Película,France
Movie_149091,Película,Canada
Movie_139406,Película,United States
Movie_41993,Película,Hong Kong
Movie_72914,Película,United States
Movie_72914,Película,Australia
Movie_45780,Película,Kenya
Movie_45780,Película,United Kingdom
Movie_79073,Película,Canada
Movie_51423,Película,Denmark
Movie_51423,Película,Finland
Movie_51423,Película,Sweden
Movie_48161,Película,Norway
Movie_62543,Película,United States
Movie_43550,Película,United Kingdom
Movie_56672,Película,United States
Movie_149550,Película,United States
Movie_41271,Película,Belgium
Movie_41271,Película,France
Movie_62077,Película,Argentina
Movie_62077,Película,Spain
Movie_62077,Película,France
Movie_62077,Película,Sweden
Movie_49679,Película,India
Movie_62105,Película,United States
Movie_79168,Película,Argentina
Movie_79168,Película,Chile
Movie_47607,Película,United States
Movie_63484,Película,Japan
Movie_45535,Película,France
Movie_42918,Película,United States
Movie_54890,Película,India
Movie_59419,Película,United States
Movie_58258,Película,Canada
Movie_58258,Película,France
Movie_58258,Película,United States
Movie_37941,Película,India
Movie_42151,Película,United Kingdom
Movie_62638,Película,Spain
Movie_41409,Película,United States
Movie_46967,Película,United States
Movie_48018,Película,United States
Movie_75910,Película,United States
Movie_150308,Película,Canada
Movie_150308,Película,United States
Movie_76706,Película,United States
Movie_63430,Película,India
Movie_55006,Película,United Kingdom
Movie_45814,Película,South Korea
Movie_31196,Película,United States
Movie_42548,Película,United Kingdom
Movie_57186,Película,Serbia
Movie_73101,Película,United States
Movie_65056,Película,United States
Movie_52369,Película,France
Movie_29888,Película,India
Movie_399199,Película,United States
Movie_396660,Película,Japan
Movie_309322,Película,Japan
Movie_53256,Película,Germany
Movie_44565,Película,India
Movie_47912,Película,United States
Movie_58251,Película,France
Movie_58251,Película,United States
Movie_42053,Película,United States
Movie_78059,Película,Canada
Movie_78059,Película,United Kingdom
Movie_78059,Película,United States
Movie_57209,Película,Russia
Movie_56041,Película,Italy
Movie_44966,Película,United States
Movie_48798,Película,Australia
Movie_48798,Película,United Kingdom
Movie_31059,Película,Russia
Movie_130627,Película,France
Movie_73479,Película,United States
Movie_49004,Película,United States
Movie_44160,Película,France
Movie_44160,Película,Germany
Movie_44160,Película,Turkey
Movie_44978,Película,India
Movie_52776,Película,Hong Kong
Movie_45104,Película,United States
Movie_38883,Película,France
Movie_43212,Película,South Korea
Movie_30886,Película,India
Movie_42380,Película,Hong Kong
Movie_38138,Película,United States
Movie_83154,Película,India
Movie_39806,Película,United States
Movie_50716,Película,Japan
Movie_32679,Película,Germany
Movie_46911,Película,Japan
Movie_48705,Película,Thailand
Movie_40690,Película,United Kingdom
Movie_69480,Película,United States
Movie_50288,Película,United States
Movie_44809,Película,United States
Movie_54083,Película,Switzerland
Movie_56853,Película,France
Movie_56853,Película,Italy
Movie_50323,Película,Thailand
Movie_45778,Película,United States
Movie_58401,Película,Italy
Movie_200094,Película,United States
Movie_42355,Película,Taiwan
Movie_50938,Película,Thailand
Movie_44246,Película,France
Movie_44246,Película,Germany
Movie_44246,Película,Turkey
Movie_47979,Película,Germany
Movie_46197,Película,South Africa
Movie_40777,Película,India
Movie_188301,Película,Japan
Movie_51239,Película,Canada
Movie_133573,Película,South Korea
Movie_88278,Película,Colombia
Movie_214676,Película,Japan
Movie_43099,Película,United States
Movie_49707,Película,Germany
Movie_29538,Película,India
Movie_65987,Película,Japan
Movie_54534,Película,Hong Kong
Movie_41174,Película,Italy
Movie_86569,Película,Belgium
Movie_53190,Película,Colombia
Movie_54793,Película,United States
Movie_69574,Película,Japan
Movie_59835,Película,Spain
Movie_59835,Película,Germany
Movie_55641,Película,South Korea
Movie_29776,Película,United States
Movie_56928,Película,United States
Movie_46564,Película,United States
Movie_56840,Película,Brazil
Movie_53352,Película,Germany
Movie_69771,Película,Germany
Movie_158921,Película,Brazil
Movie_49057,Película,United States
Movie_53778,Película,United States
Movie_64786,Película,Thailand
Movie_44613,Película,India
Movie_54692,Película,United States
Movie_270848,Película,United States
Movie_49505,Película,United Kingdom
Movie_51276,Película,Russia
Movie_41273,Película,Germany
Movie_41273,Película,France
Movie_42323,Película,India
Movie_74586,Película,Israel
Movie_52475,Película,Germany
Movie_810506,Película,United States
Movie_56540,Película,China
Movie_135717,Película,United States
Movie_70448,Película,United States
Movie_72355,Película,France
Movie_72355,Película,Germany
Movie_137502,Película,Japan
Movie_58107,Película,Japan
Movie_42917,Película,United Kingdom
Movie_42917,Película,Ireland
Movie_59578,Película,Germany
Movie_46562,Película,Canada
Movie_46562,Película,United States
Movie_57869,Película,Japan
Movie_48740,Película,United States
Movie_47065,Película,Argentina
Movie_47065,Película,United States
Movie_62878,Película,United States
Movie_62878,Película,Canada
Movie_41997,Película,United States
Movie_75930,Película,Japan
Movie_108993,Película,United States
Movie_27613,Película,United States
Movie_43615,Película,Brazil
Movie_50590,Película,United States
Movie_54994,Película,United States
Movie_275287,Película,United States
Movie_55797,Película,United Kingdom
Movie_43944,Película,United Kingdom
Movie_42291,Película,United States
Movie_50210,Película,South Korea
Movie_68803,Película,Canada
Movie_68803,Película,United States
Movie_41616,Película,United States
Movie_175987,Película,United States
Movie_52013,Película,United States
Movie_41156,Película,United States
Movie_119441,Película,Japan
Movie_74447,Película,United States
Movie_40167,Película,South Korea
Movie_47868,Película,United Kingdom
Movie_74518,Película,Canada
Movie_74518,Película,France
Movie_39845,Película,United States
Movie_39845,Película,Germany
Movie_47068,Película,United Kingdom
Movie_59728,Película,United States
Movie_51823,Película,United States
Movie_46504,Película,United States
Movie_73541,Película,United States
Movie_41397,Película,United States
Movie_50119,Película,United States
Movie_55045,Película,United Kingdom
Movie_55045,Película,United States
Movie_55045,Película,Czech Republic
Movie_58515,Película,Australia
Movie_58602,Película,Germany
Movie_58602,Película,France
Movie_58602,Película,Austria
Movie_58602,Película,Spain
Movie_48417,Película,Hong Kong
Movie_278778,Película,United States
Movie_278778,Película,South Korea
Movie_278778,Película,Canada
Movie_52321,Película,France
Movie_24246,Película,United States
Movie_57173,Película,United States
Movie_62368,Película,Japan
Movie_51297,Película,South Korea
Movie_51297,Película,Japan
Movie_51297,Película,Thailand
Movie_85441,Película,Egypt
Movie_59112,Película,France
Movie_59112,Película,Germany
Movie_54694,Película,United States
Movie_111039,Película,Canada
Movie_58884,Película,United States
Movie_12445,Película,United Kingdom
Movie_12445,Película,United States
Movie_1865,Película,United Kingdom
Movie_1865,Película,United States
Movie_82023,Película,Germany
Movie_118249,Película,United States
Movie_50619,Película,United States
Movie_49013,Película,United States
Movie_1771,Película,United States
Movie_10195,Película,United States
Movie_39254,Película,United States
Movie_39254,Película,India
Movie_77338,Película,France
Movie_45243,Película,United States
Movie_44896,Película,United Kingdom
Movie_44896,Película,United States
Movie_417859,Película,United States
Movie_50014,Película,United States
Movie_56292,Película,United States
Movie_49444,Película,United States
Movie_50546,Película,United States
Movie_46195,Película,United States
Movie_27582,Película,United States
Movie_41446,Película,United States
Movie_49018,Película,Canada
Movie_49018,Película,United States
Movie_63311,Película,Spain
Movie_62835,Película,France
Movie_55779,Película,United States
Movie_73456,Película,United States
Movie_73456,Película,Canada
Movie_38321,Película,United States
Movie_50646,Película,United States
Movie_51876,Película,United States
Movie_49530,Película,United States
Movie_85877,Película,Hong Kong
Movie_61791,Película,United Kingdom
Movie_61791,Película,United States
Movie_71672,Película,Germany
Movie_71672,Película,United States
Movie_71672,Película,Canada
